44500;33447,0144;15,02941573
45000;33697,74602;15,04513333
45500;33986,46785;15,04854945
46000;34461,70757;15,07430435
46500;34876,75652;15,08176344
47000;35271,75445;15,0987234
47500;35641,3872;15,1232
48000;35938,77623;15,13039583
48500;36329,7186;15,14608247
49000;36789,34124;15,16344898
49500;37140,74301;15,17448485
50000;37536,19774;15,19452
50500;37899,41719;15,20449505
51000;38235,42973;15,21156863
51500;38690,21998;15,23345631
52000;38843,57271;15,23405769
52500;39316,9084;15,25542857
53000;39641,24585;15,26383019
53500;40153,35245;15,27814953
54000;40511,00211;15,27409259
54500;40844,54189;15,29686239
55000;41271,84887;15,31076364
55500;41555,09267;15,31551351
56000;42047,35309;15,33871429
56500;42318,8326;15,33824779
57000;42785,36746;15,34166667
57500;43229,96911;15,37012174
58000;43482,01828;15,37043103
58500;43981,44843;15,38184615
59000;44293,37673;15,39472881
59500;44467,52461;15,4012605
60000;44907,25593;15,41526667
60500;45353,12658;15,40852893
61000;45670,86893;15,42581967
61500;46065,78689;15,42627642
62000;46444,51324;15,44256452
62500;46905,42474;15,4488
63000;47267,26468;15,45690476
63500;47649,57746;15,46634646
64000;47835,84855;15,47521875
64500;48564,93082;15,49122481
65000;48684,84614;15,49132308
65500;48980,22423;15,48980153
66000;49485,44774;15,51295455
66500;49896,09059;15,53273684
67000;50219,74055;15,54270149
67500;50508,55132;15,55816296
68000;51183,92484;15,57279412
68500;51444,36797;15,58705109
69000;51623,90706;15,60330435
69500;52187,14263;15,62105036
70000;52480,18717;15,63147143
70500;52775,73719;15,64273759
71000;53323,11669;15,65666197
71500;53701,91067;15,66500699
72000;54182,80286;15,67209722
72500;54501,22153;15,69428966
73000;54727,73136;15,69838356
73500;55140,21252;15,70843537
74000;55570,84835;15,7327027
74500;55992,07542;15,7384698
75000;56281,17056;15,74996
75500;56618,27575;15,76417219
76000;57093,01486;15,77876316
76500;57254,29427;15,78831373
77000;57683,20736;15,79509091
77500;58162,93226;15,8068
78000;58439,48794;15,82328205
78500;58949,96726;15,82357962
79000;59467,28814;15,84672152
79500;59642,34186;15,85267925
80000;60073,03174;15,8599375
80500;60245,5885;15,87113043
81000;60880,2107;15,89106173
81500;61254,18598;15,89263804
82000;61749,12991;15,90662195
82500;61938,12576;15,91015758
83000;62130,07037;15,92372289
83500;62529,78398;15,93102994
84000;63255,41437;15,9449881
84500;63293,57741;15,94921893
85000;63795,98087;15,95752941
85500;64179,78798;15,97024561
86000;64464,97041;15,98347674
86500;64905,56215;15,97987283
87000;65277,66616;15,99290805
87500;65755,80752;15,99949714
88000;66082,97428;16,01026136
88500;66353,56729;16,02150282
89000;66773,86902;16,02522472
89500;66827,30261;16,02775419
90000;67354,25811;16,03463333
90500;67691,03008;16,04983425
91000;68400,28664;16,05936264
91500;68520,49445;16,06440437
92000;68936,67991;16,07617391
92500;69403,98336;16,08812973
93000;69875,98142;16,09286022
93500;70120,26304;16,0984385
94000;70412,98764;16,10360638
94500;71015,61053;16,10768254
95000;71304,58748;16,11814737
95500;71771,55153;16,12689005
96000;72016,74604;16,14697917
96500;72515,00635;16,15660104
97000;72708,38109;16,15259794
97500;73125,07048;16,15313846
98000;73493,29889;16,16194898
98500;73961,57945;16,16977665
99000;74439,54822;16,184
99500;74645,40012;16,1760201
100000;75061,35932;16,18754
